uri,name,type,n_variable,n_words,n_words_unique,n_characters,avg_char_per_word,n_loop,n_ifthen,arg_name,arg_type,arg_value,line,docs,list_functions,n_functions
source/models/repo/keras_mmae/multimodal_autoencoder.py:MultimodalAutoencoder:train_on_batch,MultimodalAutoencoder:train_on_batch,method,5,7,7,149,21.29,0,0,"['self', 'data', 'sample_weight']","[None, None, None]","[None, None, 'None']",310,"['        """"""\n', '        Applies a single batch update step using the provided training data.\n', '\n', '        Parameters\n', '        ----------\n', '        data : array_like\n', '            The training data.  Can be a NumPy array, a list of NumPy arrays\n', '            (one for each modality) or a dict with NumPy arrays as values where\n', '            the keys are the modality names.\n', '        sample_weight : array_like, optional\n', '            Array of values for each sample in `data` to weight the loss\n', '            function for the corresponding sample.  (Default: `None`)\n', '\n', '        Returns\n', '        -------\n', '        training_loss : list\n', '            A list of training reconstruction loss values for each modality.\n', '\n', '        """"""\n']","['self._rename_output_keys', 'super']",2
source/models/repo/keras_mmae/multimodal_autoencoder.py:MultimodalAutoencoder:test_on_batch,MultimodalAutoencoder:test_on_batch,method,5,7,7,148,21.14,0,0,"['self', 'data', 'sample_weight']","[None, None, None]","[None, None, 'None']",335,"['        """"""\n', '        Evaluates reconstruction loss on a single batch of test data.\n', '\n', '        Parameters\n', '        ----------\n', '        data : array_like\n', '            The test data.  Can be a NumPy array, a list of NumPy arrays (one\n', '            for each modality) or a dict with NumPy arrays as values where the\n', '            keys are the modality names.\n', '        sample_weight : array_like, optional\n', '            Array of values for each sample in `data` to weight the loss\n', '            function for the corresponding sample.  (Default: `None`)\n', '\n', '        Returns\n', '        -------\n', '        test_loss : list\n', '            A list of test reconstruction loss values for each modality.\n', '\n', '        """"""\n']","['self._rename_output_keys', 'super']",2
source/models/repo/keras_mmae/multimodal_autoencoder.py:MultimodalAutoencoder:encode,MultimodalAutoencoder:encode,method,2,5,5,85,17.0,0,0,"['self', 'data', 'batch_size', 'verbose', 'steps']","[None, None, None, None, None]","[None, None, 'None', '0', 'None']",360,"['        """"""\n', '        Encodes the input data to the latent representation.\n', '\n', '        Parameters\n', '        ----------\n', '        data : array_like\n', '            The data to be encoded.  Can be a NumPy array, a list of NumPy\n', '            arrays (one for each modality) or a dict with NumPy arrays as\n', '            values where the keys are the modality names.\n', '        batch_size : int, optional\n', '            The number of samples used to calculate a gradient update.  If\n', '            `None` then the Keras default will be used.  (Default: `None`)\n', '        verbose : 0 or 1, optional\n', '            Verbosity mode.  (Default: 0)\n', '        steps : int, optional\n', '            The total number of batches used.  (Default: `None`)\n', '\n', '        Returns\n', '        -------\n', '        latent_data : array_like\n', '            The latent representation of the input data.\n', '\n', '        """"""\n']",[],0
source/models/repo/keras_mmae/multimodal_autoencoder.py:MultimodalAutoencoder:decode,MultimodalAutoencoder:decode,method,2,5,5,92,18.4,0,0,"['self', 'latent_data', 'batch_size', 'verbose', 'steps']","[None, None, None, None, None]","[None, None, 'None', '0', 'None']",387,"['        """"""\n', '        Decodes the input data from the latent representation.\n', '\n', '        Parameters\n', '        ----------\n', '        latent_data : array_like\n', '            The data to be decoded.\n', '        batch_size : int, optional\n', '            The number of samples used to calculate a gradient update.  If\n', '            `None` then the Keras default will be used.  (Default: `None`)\n', '        verbose : 0 or 1, optional\n', '            Verbosity mode.  (Default: 0)\n', '        steps : int, optional\n', '            The total number of batches used.  (Default: `None`)\n', '\n', '        Returns\n', '        -------\n', '        data : array_like\n', '            The full reconstructed representation of the latent data.  This is\n', '            either a NumPy array or a list of NumPy arrays (one for each\n', '            modality).\n', '\n', '        """"""\n']",[],0
source/models/repo/keras_mmae/multimodal_autoencoder.py:MultimodalAutoencoder:_replace_bregman_strings,MultimodalAutoencoder:_replace_bregman_strings,method,10,35,25,301,8.6,1,2,"['cls', 'loss']","[None, None]","[None, None]",415,"['        """"""\n', '        Replaces strings referring to Bregman divergences with the actual\n', '        divergence instances.\n', '\n', '        Parameters\n', '        ----------\n', '        loss : str, callable, dict or list\n', '            The loss functions.\n', '\n', '        Returns\n', '        -------\n', '        loss : str, callable, dict or list\n', '            The loss functions where the strings referring to Bregman\n', '            divergences were replaced.\n', '\n', '        """"""\n']","['isinstance', 'getattr', 'loss.items', 'cls._replace_bregman_strings']",4
source/models/repo/keras_mmae/multimodal_autoencoder.py:MultimodalAutoencoder:_construct_input_layers,MultimodalAutoencoder:_construct_input_layers,method,6,21,17,195,9.29,1,1,"['input_shapes', 'modality_names']","[None, None]","[None, 'None']",445,"['        """"""\n', '        Generates input layers for each modality.\n', '\n', '        Parameters\n', '        ----------\n', '        input_shapes : list of lists\n', '            Shape of input elements per modality.\n', '        modality_names : list of strings, optional\n', '            The names of the modalities.  If not `None` then this list must\n', '            have the same length as input_shapes.  (Default: `None`)\n', '\n', '        Returns\n', '        -------\n', '        input_layers : list of Keras tensor inputs\n', '            The input layers for each modality.  If modality names are\n', '            specified, then each input layer is named after the modality.\n', '\n', '        """"""\n']",['enumerate'],1
source/models/repo/keras_mmae/multimodal_autoencoder.py:MultimodalAutoencoder:_construct_unimodal_encoders,MultimodalAutoencoder:_construct_unimodal_encoders,method,3,4,3,38,9.5,0,0,"['input_layers', 'modality_names', '**kwargs']","[None, None, None]","[None, None, None]",472,"['        """"""\n', '        Returns the first argument.  Override this method to add unimodal\n', '        encoders between the input layers and the fusion network.\n', '\n', '        Parameters\n', '        ----------\n', '        input_layers : dict or list of Keras tensor inputs\n', '            The input layers for each modality.\n', '        modality_names : list of strings\n', '            The names of the modalities or `None`.\n', '\n', '        Returns\n', '        -------\n', '        um_layers : dict or list of Keras tensor outputs from layers\n', '            The unimodal encoder networks for each modality.\n', '\n', '        """"""\n']",[],0
source/models/repo/keras_mmae/multimodal_autoencoder.py:MultimodalAutoencoder:_construct_multimodal_layer,MultimodalAutoencoder:_construct_multimodal_layer,method,11,24,20,233,9.71,1,2,"['cls', 'um_layers']","[None, None]","[None, None]",494,"['        """"""\n', '        Constructs the first multimodal layer by flattening and concatenating\n', '        the unimodal input layers.\n', '\n', '        Parameters\n', '        ----------\n', '        um_layers : list of Keras tensor outputs from layers\n', '            The unimodal encoder networks for each modality.\n', '\n', '        Returns\n', '        -------\n', '        mm_layer : Keras tensor output from layer\n', '            The multimodel layer.\n', '\n', '        """"""\n']","['cls._get_output_shapes', 'enumerate', 'len', 'Flatten', 'concatenate']",5
source/models/repo/keras_mmae/multimodal_autoencoder.py:MultimodalAutoencoder:_construct_fusion_encoder,MultimodalAutoencoder:_construct_fusion_encoder,method,11,22,19,366,16.64,1,0,"['cls', 'mm_layer', 'hidden_dims', 'dropout_rates', 'activity_regularizers']","[None, None, None, None, None]","[None, None, None, None, None]",523,"['        """"""\n', '        Adds a densely connected fusion network for encoding to the latent\n', '        representation from a concatenated multimodal layer.\n', '\n', '        Parameters\n', '        ----------\n', '        mm_layer : Keras tensor output from layer\n', '            The multimodel layer.\n', '        hidden_dims : int or list of ints\n', '            Number of elements per layer of the encoder.  The last element of\n', '            the array represents the number of elements of the latent\n', '            representation.\n', '        dropout_rates : list of floats\n', '            Dropout rates for each encoder layer.\n', '        activity_regularizers : list of Keras regularizers\n', '            Activity regularizers for each encoder layer.\n', '\n', '        Returns\n', '        -------\n', '        encoder : Keras tensor output from layer\n', '            The encoder network.\n', '\n', '        """"""\n']","['cls._get_kernel_constraints', 'Dropout', 'enumerate', 'Dense', 'layer']",5
source/models/repo/keras_mmae/multimodal_autoencoder.py:MultimodalAutoencoder:_construct_fusion_decoder,MultimodalAutoencoder:_construct_fusion_decoder,method,22,43,35,692,16.09,2,0,"['cls', 'encoded_layer', 'encoder', 'hidden_dims', 'fusion_shapes', 'dropout_rates', 'activity_regularizers']","[None, None, None, None, None, None, None]","[None, None, None, None, None, None, None]",560,"['        """"""\n', '        Adds a densely connected fusion network for decoding from the latent\n', '        representation.\n', '\n', '        Parameters\n', '        ----------\n', '        encoded_layer : Keras tensor input\n', '            The latent input layer.\n', '        encoder : Keras tensor output from layer\n', '            The encoder network.\n', '        hidden_dims : int or list of ints\n', '            Number of elements per layer of the decoder used in reverse order\n', '            from second-last element to first element.\n', '        fusion_shapes : list of lists\n', '            The shapes of the unimodal layers for each modality right before\n', '            fusion.\n', '        dropout_rates : list of floats\n', '            Dropout rates for each decoder layer, used in reverse order from\n', '            second-last element to first element.\n', '        activity_regularizers : list of Keras regularizers\n', '            Activity regularizers for each decoder layer, used in reverse order\n', '            from second-last element to first element.\n', '\n', '        Returns\n', '        -------\n', '        fusion_decoder : list of Keras tensor outputs from layers\n', '            The fusion decoder networks starting from the latent layer.\n', '        fusion_autoencoder : list of Keras tensor outputs from layers\n', '            The networks up to and including the fusion decoder.\n', '\n', '        """"""\n']","['cls._get_kernel_constraints', 'range', 'Dense', 'Dropout', 'dropout', 'len', 'enumerate', 'Reshape']",8
source/models/repo/keras_mmae/multimodal_autoencoder.py:MultimodalAutoencoder:_construct_unimodal_decoders,MultimodalAutoencoder:_construct_unimodal_decoders,method,6,7,6,107,15.29,0,0,"['fusion_decoder', 'fusion_autoencoder', 'output_shapes', 'modality_names', '**kwargs']","[None, None, None, None, None]","[None, None, None, None, None]",614,"['        """"""\n', '        Returns the first two arguments.  Override this method to add unimodal\n', '        decoders between the fusion network and the output layers.\n', '\n', '        Parameters\n', '        ----------\n', '        fusion_decoder : dict or list of Keras tensor outputs from layers\n', '            The fusion decoder networks starting from the latent layer.\n', '        fusion_autoencoder : dict or list of Keras tensor outputs from layers\n', '            The networks up to and including the fusion decoder.\n', '        output_shapes : dict or list of lists\n', '            Shapes of output elements for each modality.\n', '        modality_names : list of strings\n', '            The names of the modalities or `None`.\n', '\n', '        Returns\n', '        -------\n', '        output_decoder : dict or list of Keras tensor outputs from layers\n', '            The output decoder networks starting from the latent layer.\n', '        output_autoencoder : dict or list of Keras tensor outputs from layers\n', '            The networks up to and including the unimodal decoders.\n', '\n', '        """"""\n']",[],0
source/models/repo/keras_mmae/multimodal_autoencoder.py:MultimodalAutoencoder:_get_output_shapes,MultimodalAutoencoder:_get_output_shapes,method,2,8,7,70,8.75,0,0,['layers'],[None],[None],644,"['        """"""\n', '        Extracts the output shapes of the input.\n', '\n', '        Parameters\n', '        ----------\n', '        layers : list of Keras tensor outputs from layers\n', '            The network with the output shapes of interest.\n', '\n', '        Returns\n', '        -------\n', '        output_shapes : list of lists\n', '            The output shapes in a list.\n', '\n', '        """"""\n']",[],0
source/models/repo/keras_mmae/multimodal_autoencoder.py:MultimodalAutoencoder:_add_output_activations,MultimodalAutoencoder:_add_output_activations,method,17,65,39,864,13.29,4,4,"['cls', 'output_activations', 'output_decoder', 'output_autoencoder', 'modality_names']","[None, None, None, None, None]","[None, None, None, None, 'None']",663,"['        """"""\n', '        Adds output activations to the provided decoder and autoencoder.\n', '\n', '        Parameters\n', '        ----------\n', '        output_activations : str, callable, dict or list\n', '            Output activation functions for each modality.\n', '        output_decoder : list of Keras tensor outputs from layers\n', '            The output decoder networks starting from the latent layer.\n', '        output_autoencoder : list of Keras tensor outputs from layers\n', '            The networks up to and including the unimodal decoders.\n', '        modality_names : list of strings, optional\n', '            The names of the modalities.  (Default: `None`)\n', '\n', '        Returns\n', '        -------\n', '        output_decoder : list of Keras tensor outputs from layers\n', '            The output decoder networks starting from the latent layer with\n', '            the added output activations.\n', '        output_autoencoder : list of Keras tensor outputs from layers\n', '            The networks up to and including the unimodal decoders with the\n', '            added output activations.\n', '\n', '        """"""\n']","['isinstance', 'len', 'enumerate', 'activation']",4
source/models/repo/keras_mmae/multimodal_autoencoder.py:MultimodalAutoencoder:_get_kernel_constraints,MultimodalAutoencoder:_get_kernel_constraints,method,4,9,8,144,16.0,0,0,['dropout_rates'],[None],[None],717,"['        """"""\n', '        Constructs a kernel constraint for each dropout rate.\n', '\n', '        Parameters\n', '        ----------\n', '        dropout_rates : list of floats\n', '            Dropout rates for each encoder layer.\n', '\n', '        Returns\n', '        -------\n', '        kernel_constraints : array of Keras constraints\n', '            Constraints for layer kernels corresponding to the given dropout\n', '            rates.\n', '\n', '        """"""\n']","['np.empty', 'max_norm']",2
source/models/repo/keras_mmae/multimodal_autoencoder.py:MultimodalAutoencoder:_rename_output_keys,MultimodalAutoencoder:_rename_output_keys,method,6,13,12,120,9.23,1,1,"['cls', 'structure']","[None, None]","[None, None]",739,"['        """"""\n', '        Checks whether the argument is a dict and if so, appends output labels\n', '        to its keys.\n', '\n', '        Parameters\n', '        ----------\n', '        structure : object\n', '            An input object that is modified if it is a dict.\n', '\n', '        Returns\n', '        -------\n', '        output_structure : object\n', '            Either the unmodified argument or a dict with the same values and\n', '            keys with output labels appended.\n', '\n', '        """"""\n']","['isinstance', 'structure.items']",2
source/models/repo/keras_mmae/multimodal_autoencoder.py:MultimodalAutoencoder:_append_output_name,MultimodalAutoencoder:_append_output_name,method,2,3,3,28,9.33,0,0,['name'],[None],[None],762,"['        """"""\n', '        Appends an output name label to the argument.\n', '\n', '        Parameters\n', '        ----------\n', '        name : str\n', '            An input name.\n', '\n', '        Returns\n', '        -------\n', '        output_name : str\n', '            The input name with an output label appended.\n', '\n', '        """"""\n']",[],0
source/models/repo/TruncatedGaussianMixtureVAE/02 model_class.py:sampling,sampling,function,14,18,17,197,10.94,0,0,['args'],[None],[None],11,[],"['K.shape', 'K.int_shape', 'K.random_normal', 'K.random_uniform', 'K.exp']",5
source/models/repo/TruncatedGaussianMixtureVAE/02 model_class.py:VA_Model,VA_Model,class,155,454,339,5606,12.35,9,3,[],[],[],21,[],[],0
source/models/repo/TruncatedGaussianMixtureVAE/02 model_class.py:VA_Model:__init__,VA_Model:__init__,method,0,1,1,4,4.0,0,0,['self'],[None],[None],22,[],[],0
source/models/repo/TruncatedGaussianMixtureVAE/02 model_class.py:VA_Model:get_dataset,VA_Model:get_dataset,method,58,148,107,1697,11.47,7,2,"['self', 'state_num', 'time_len', 'signal_dimension', 'CNR', 'window_len', 'half_window_len']","[None, None, None, None, None, None, None]","[None, '10', '50000', '15', '1', '11', '5']",25,[],"['np.ones', 'range', 'np.zeros', 'np.floor', 'np.sum', 'np.matmul', 'np.uint32', 'np.corrcoef', 'np.squeeze']",9
source/models/repo/TruncatedGaussianMixtureVAE/02 model_class.py:VA_Model:build_model,VA_Model:build_model,method,41,115,101,1644,14.3,0,0,['self'],[None],[None],87,[],"['Input', 'Dense', 'Reshape', 'Lambda', 'Model', 'self.decoder']",6
source/models/repo/TruncatedGaussianMixtureVAE/02 model_class.py:VA_Model:fit,VA_Model:fit,method,37,122,88,1528,12.52,1,0,"['self', 'epochs', 'batch_size', 'Lambda1', 'Lambda2', 'Alpha']","[None, None, None, None, None, None]","[None, None, '256', '1', '200', '0.075']",153,[],"['np.ones', 'mse', 'range', 'K.square', 'K.exp', 'K.mean', 'K.log', 'np.log']",8
source/models/repo/TruncatedGaussianMixtureVAE/02 model_class.py:VA_Model:save,VA_Model:save,method,1,1,1,43,43.0,0,0,['self'],[None],[None],215,[],[],0
source/models/repo/TruncatedGaussianMixtureVAE/02 model_class.py:VA_Model:load,VA_Model:load,method,1,1,1,29,29.0,0,0,"['self', 'path']","[None, None]","[None, None]",218,[],[],0
source/models/repo/TruncatedGaussianMixtureVAE/02 model_class.py:VA_Model:test,VA_Model:test,method,18,40,34,386,9.65,1,1,['self'],[None],[None],221,[],"['np.zeros', 'range', 'np.max', 'np.argmax']",4
source/models/repo/TruncatedGaussianMixtureVAE/03 model_functions.py:log,log,function,3,9,8,70,7.78,0,1,['*s'],[None],[None],54,[],"['print', 'log2']",2
source/models/repo/TruncatedGaussianMixtureVAE/03 model_functions.py:log2,log2,function,2,6,6,36,6.0,0,1,['*s'],[None],[None],57,[],['print'],1
source/models/repo/TruncatedGaussianMixtureVAE/03 model_functions.py:init,init,function,3,5,5,38,7.6,0,0,"['*kw', '**kwargs']","[None, None]","[None, None]",65,[],['Model'],1
source/models/repo/TruncatedGaussianMixtureVAE/03 model_functions.py:sampling,sampling,function,14,18,17,197,10.94,0,0,['args'],[None],[None],73,[],"['K.shape', 'K.int_shape', 'K.random_normal', 'K.random_uniform', 'K.exp']",5
source/models/repo/TruncatedGaussianMixtureVAE/03 model_functions.py:get_dataset,get_dataset,function,52,146,105,1707,11.69,7,2,['data_pars'],[None],[None],85,[],"['np.ones', 'range', 'np.zeros', 'np.floor', 'np.sum', 'np.matmul', 'np.uint32', 'np.corrcoef', 'np.squeeze']",9
source/models/repo/TruncatedGaussianMixtureVAE/03 model_functions.py:get_model,get_model,function,65,212,164,3036,14.32,1,0,['model_pars'],[None],[None],146,[],"['Input', 'Dense', 'Reshape', 'Lambda', 'Model', 'decoder', 'mse', 'range', 'K.square', 'K.exp', 'K.mean', 'K.log', 'np.log', 'vae.add_loss', 'vae.compile', 'vae.summary']",16
source/models/repo/TruncatedGaussianMixtureVAE/03 model_functions.py:fit,fit,function,21,50,47,536,10.72,1,0,"['data_pars', 'compute_pars', 'out_pars', '**kw']","[None, None, None, None]","['None', 'None', 'None', None]",278,"['    """"""\n', '    """"""\n']","['copy.deepcopy', 'compute_pars.get', 'EarlyStopping', 'ModelCheckpoint', 'get_dataset']",5
source/models/repo/TruncatedGaussianMixtureVAE/03 model_functions.py:predict,predict,function,18,36,32,396,11.0,0,2,"['Xpred', 'data_pars', 'compute_pars', 'out_pars', '**kw']","[None, None, None, None, None]","['None', 'None', '{}', '{}', None]",318,[],"['get_dataset', 'get_dataset_tuple', 'log2', 'compute_pars.get']",4
source/models/repo/TruncatedGaussianMixtureVAE/03 model_functions.py:save,save,function,1,3,3,48,16.0,0,0,['path'],[None],[None],337,[],[],0
source/models/repo/TruncatedGaussianMixtureVAE/03 model_functions.py:load,load,function,4,7,7,82,11.71,0,0,['path'],[None],[None],341,[],[],0
source/models/repo/TruncatedGaussianMixtureVAE/03 model_functions.py:get_label,get_label,function,18,40,34,351,8.78,1,1,"['encoder', 'x_train', 'dummy_train', 'class_num', 'batch_size']","[None, None, None, None, None]","[None, None, None, '5', '256']",345,[],"['encoder.predict', 'np.zeros', 'range', 'np.max', 'np.argmax']",5
source/models/repo/TruncatedGaussianMixtureVAE/03 model_functions.py:Model,Model,class,16,32,30,386,12.06,0,1,[],[],[],256,[],[],0
source/models/repo/TruncatedGaussianMixtureVAE/03 model_functions.py:Model:__init__,Model:__init__,method,15,27,25,318,11.78,0,1,"['self', 'model_pars', 'data_pars', 'compute_pars']","[None, None, None, None]","[None, 'None', 'None', 'None']",257,[],"['log2', 'get_model']",2
source/models/repo/TruncatedGaussianMixtureVAE/04_model_functions.py:log,log,function,3,9,8,70,7.78,0,1,['*s'],[None],[None],38,[],"['print', 'log2']",2
source/models/repo/TruncatedGaussianMixtureVAE/04_model_functions.py:log2,log2,function,2,6,6,36,6.0,0,1,['*s'],[None],[None],41,[],['print'],1
source/models/repo/TruncatedGaussianMixtureVAE/04_model_functions.py:init,init,function,4,8,8,58,7.25,0,0,"['*kw', '**kwargs']","[None, None]","[None, None]",49,[],['Model'],1
source/models/repo/TruncatedGaussianMixtureVAE/04_model_functions.py:sampling,sampling,function,14,18,17,197,10.94,0,0,['args'],[None],[None],57,[],"['K.shape', 'K.int_shape', 'K.random_normal', 'K.random_uniform', 'K.exp']",5
source/models/repo/TruncatedGaussianMixtureVAE/04_model_functions.py:get_model,get_model,function,58,196,147,2753,14.05,1,0,"['original_dim', 'class_num', 'intermediate_dim', 'intermediate_dim_2', 'latent_dim', 'Lambda1', 'batch_size', 'Lambda2', 'Alpha', '']","[None, None, None, None, None, None, None, None, None, None]","[None, None, None, None, None, None, None, None, None, None]",69,"['    """"""\n', ""    original_dim       = model_pars['original_dim']\n"", ""    class_num          = model_pars['class_num']\n"", ""    intermediate_dim   = model_pars['intermediate_dim']\n"", ""    intermediate_dim_2 = model_pars['intermediate_dim_2']\n"", ""    latent_dim         = model_pars['latent_dim']\n"", ""    Lambda1            = model_pars['Lambda1']\n"", ""    batch_size         = model_pars['batch_size']\n"", ""    Lambda2            = model_pars['Lambda2']\n"", ""    Alpha              = model_pars['Alpha']\n"", '    """"""\n']","['Input', 'Dense', 'Reshape', 'Lambda', 'decoder', 'mse', 'range', 'K.square', 'K.exp', 'K.mean', 'K.log', 'np.log', 'vae.add_loss', 'vae.compile', 'vae.summary']",15
source/models/repo/TruncatedGaussianMixtureVAE/04_model_functions.py:fit,fit,function,28,75,75,900,12.0,1,0,"['data_pars', 'compute_pars', 'out_pars', '**kw']","[None, None, None, None]","['None', 'None', 'None', None]",215,"['    """"""\n', '    """"""\n']","['get_dataset', 'copy.deepcopy', 'compute_pars.get', 'EarlyStopping', 'ModelCheckpoint', 'model_pars.get', 'np.uint32']",7
source/models/repo/TruncatedGaussianMixtureVAE/04_model_functions.py:predict,predict,function,18,36,32,396,11.0,0,2,"['Xpred', 'data_pars', 'compute_pars', 'out_pars', '**kw']","[None, None, None, None, None]","['None', 'None', '{}', '{}', None]",252,[],"['get_dataset', 'get_dataset_tuple', 'log2', 'compute_pars.get']",4
source/models/repo/TruncatedGaussianMixtureVAE/04_model_functions.py:get_dataset_tuple,get_dataset_tuple,function,12,43,31,329,7.65,1,2,"['Xtrain', 'cols_type_received', 'cols_ref']","[None, None, None]","[None, None, None]",273,"['    """"""  Split into Tuples to feed  Xyuple = (df1, df2, df3)\n', '    :param Xtrain:\n', '    :param cols_type_received:\n', '    :param cols_ref:\n', '    :return:\n', '    """"""\n']","['len', 'Xtuple_train.append']",2
source/models/repo/TruncatedGaussianMixtureVAE/04_model_functions.py:get_dataset,get_dataset,function,36,148,98,1460,9.86,1,7,"['Xtrain', 'cols_type_received', 'cols_ref']","[None, None, None]","[None, None, None]",295,[],"['len', 'Xtuple_train.append', 'get_dataset', 'get_mydata_correl', 'np.ones', 'data_pars.get', 'get_dataset_tuple', 'log2', 'Exception']",9
source/models/repo/TruncatedGaussianMixtureVAE/04_model_functions.py:get_label,get_label,function,18,40,34,351,8.78,1,1,"['encoder', 'x_train', 'dummy_train', 'class_num', 'batch_size']","[None, None, None, None, None]","[None, None, None, '5', '256']",345,[],"['encoder.predict', 'np.zeros', 'range', 'np.max', 'np.argmax']",5
source/models/repo/TruncatedGaussianMixtureVAE/04_model_functions.py:reset,reset,function,3,7,6,43,6.14,0,0,[],[],[],361,[],[],0
source/models/repo/TruncatedGaussianMixtureVAE/04_model_functions.py:save,save,function,17,33,31,377,11.42,0,0,"['path', 'info']","[None, None]","['None', 'None']",365,[],"['os.makedirs', 'Model', 'pickle.dump', 'open']",4
source/models/repo/TruncatedGaussianMixtureVAE/04_model_functions.py:load_model,load_model,function,17,30,28,310,10.33,0,0,['path'],[None],"['""""']",382,[],"['pickle.load', 'Model']",2
source/models/repo/TruncatedGaussianMixtureVAE/04_model_functions.py:load_info,load_info,function,13,25,23,172,6.88,1,1,['path'],[None],"['""""']",397,[],"['glob.glob', 'pickle.load', 'fp.split']",3
source/models/repo/TruncatedGaussianMixtureVAE/04_model_functions.py:get_mydata_correl,get_mydata_correl,function,52,146,105,1707,11.69,7,2,['data_pars'],[None],[None],410,[],"['np.ones', 'range', 'np.zeros', 'np.floor', 'np.sum', 'np.matmul', 'np.uint32', 'np.corrcoef', 'np.squeeze']",9
source/models/repo/TruncatedGaussianMixtureVAE/04_model_functions.py:test,test,function,27,121,98,1473,12.17,0,0,[],[],[],471,[],"['get_mydata_correl', 'np.ones', 'np.uint32', 'init', 'Model', 'fit', 'predict', 'save', 'load_model']",9
source/models/repo/TruncatedGaussianMixtureVAE/04_model_functions.py:Model,Model,class,21,55,53,662,12.04,0,1,[],[],[],181,[],[],0
source/models/repo/TruncatedGaussianMixtureVAE/04_model_functions.py:Model:__init__,Model:__init__,method,20,50,48,594,11.88,0,1,"['self', 'model_pars', 'data_pars', 'compute_pars']","[None, None, None, None]","[None, 'None', 'None', 'None']",182,[],"['log2', 'model_pars.get', 'np.uint32', 'get_model']",4
source/models/repo/TruncatedGaussianMixtureVAE/model_functions.py:log,log,function,3,9,8,70,7.78,0,1,['*s'],[None],[None],54,[],"['print', 'log2']",2
source/models/repo/TruncatedGaussianMixtureVAE/model_functions.py:log2,log2,function,2,6,6,36,6.0,0,1,['*s'],[None],[None],57,[],['print'],1
source/models/repo/TruncatedGaussianMixtureVAE/model_functions.py:init,init,function,3,5,5,38,7.6,0,0,"['*kw', '**kwargs']","[None, None]","[None, None]",65,[],['Model'],1
source/models/repo/TruncatedGaussianMixtureVAE/model_functions.py:sampling,sampling,function,14,18,17,197,10.94,0,0,['args'],[None],[None],73,[],"['K.shape', 'K.int_shape', 'K.random_normal', 'K.random_uniform', 'K.exp']",5
source/models/repo/TruncatedGaussianMixtureVAE/model_functions.py:get_dataset,get_dataset,function,52,146,105,1707,11.69,7,2,['data_pars'],[None],[None],85,[],"['np.ones', 'range', 'np.zeros', 'np.floor', 'np.sum', 'np.matmul', 'np.uint32', 'np.corrcoef', 'np.squeeze']",9
source/models/repo/TruncatedGaussianMixtureVAE/model_functions.py:get_model,get_model,function,65,212,164,3036,14.32,1,0,['model_pars'],[None],[None],146,[],"['Input', 'Dense', 'Reshape', 'Lambda', 'Model', 'decoder', 'mse', 'range', 'K.square', 'K.exp', 'K.mean', 'K.log', 'np.log', 'vae.add_loss', 'vae.compile', 'vae.summary']",16
source/models/repo/TruncatedGaussianMixtureVAE/model_functions.py:fit,fit,function,21,50,47,536,10.72,1,0,"['data_pars', 'compute_pars', 'out_pars', '**kw']","[None, None, None, None]","['None', 'None', 'None', None]",278,"['    """"""\n', '    """"""\n']","['copy.deepcopy', 'compute_pars.get', 'EarlyStopping', 'ModelCheckpoint', 'get_dataset']",5
source/models/repo/TruncatedGaussianMixtureVAE/model_functions.py:predict,predict,function,18,36,32,396,11.0,0,2,"['Xpred', 'data_pars', 'compute_pars', 'out_pars', '**kw']","[None, None, None, None, None]","['None', 'None', '{}', '{}', None]",318,[],"['get_dataset', 'get_dataset_tuple', 'log2', 'compute_pars.get']",4
source/models/repo/TruncatedGaussianMixtureVAE/model_functions.py:save,save,function,1,3,3,48,16.0,0,0,['path'],[None],[None],337,[],[],0
source/models/repo/TruncatedGaussianMixtureVAE/model_functions.py:load,load,function,4,7,7,82,11.71,0,0,['path'],[None],[None],341,[],[],0
source/models/repo/TruncatedGaussianMixtureVAE/model_functions.py:get_label,get_label,function,18,40,34,351,8.78,1,1,"['encoder', 'x_train', 'dummy_train', 'class_num', 'batch_size']","[None, None, None, None, None]","[None, None, None, '5', '256']",345,[],"['encoder.predict', 'np.zeros', 'range', 'np.max', 'np.argmax']",5
source/models/repo/TruncatedGaussianMixtureVAE/model_functions.py:Model,Model,class,16,32,30,386,12.06,0,1,[],[],[],256,[],[],0
source/models/repo/TruncatedGaussianMixtureVAE/model_functions.py:Model:__init__,Model:__init__,method,15,27,25,318,11.78,0,1,"['self', 'model_pars', 'data_pars', 'compute_pars']","[None, None, None, None]","[None, 'None', 'None', 'None']",257,[],"['log2', 'get_model']",2
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_1.py:log,log,function,3,9,8,70,7.78,0,1,['*s'],[None],[None],53,[],"['print', 'log2']",2
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_1.py:log2,log2,function,2,6,6,36,6.0,0,1,['*s'],[None],[None],56,[],['print'],1
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_1.py:init,init,function,3,5,5,38,7.6,0,0,"['*kw', '**kwargs']","[None, None]","[None, None]",64,[],['Model'],1
source/models/repo/TruncatedGaussianMixtureVAE/model_functions_1.py:sampling,sampling,function,14,18,17,197,10.94,0,0,['args'],[None],[None],72,[],"['K.shape', 'K.int_shape', 'K.random_normal', 'K.random_uniform', 'K.exp']",5
