uri,name,type,n_variable,n_words,n_words_unique,n_characters,avg_char_per_word,n_loop,n_ifthen,arg_name,arg_type,arg_value,line,docs,list_functions,n_functions
utilmy/zarchive/py2to3/datanalysis.py:str_to_unicode,str_to_unicode,function,4,16,12,99,6.19,0,2,"['x', 'encoding']","[None, None]","[None, ""'utf-8'""]",318,[],"['isinstance', 'unicode']",2
utilmy/zarchive/py2to3/datanalysis.py:csv_dtypes_getdict,csv_dtypes_getdict,function,6,20,16,122,6.1,0,1,"['df', 'csvfile']","[None, None]","['None', 'None']",327,[],['pd.read_csv'],1
utilmy/zarchive/py2to3/datanalysis.py:csv_fast_processing,csv_fast_processing,function,0,0,0,0,0.0,0,0,[],[],[],334,"[""   '''\n"", '   http://word.bitly.com/post/74069870671/optimizing-text-processing\n', '\n', 'import sys\n', 'from collections import defaultdict\n', 'OUT_FILES = defaultdict(dict)\n', '\n', 'open_outfiles()  # open all files I could possibly need\n', '\n', 'for line in sys.stdin:\n', '    # 1. parse line for account_id and metric_type\n', ""    key = line.split(',')\n"", '    account_id = key[ACCOUNT_ID_INDEX][1:] # strip leading quote\n', '\n', '    # 2. write to appropriate file for account_id and metric_type\n', '    OUT_FILES[account_id][key[METRIC_TYPE_INDEX]].write(line)\n', '\n', '   close_outfiles()  # close all the files we opened\n', '\n', ""   '''\n""]",[],0
utilmy/zarchive/py2to3/datanalysis.py:csv_col_schema_toexcel,csv_col_schema_toexcel,function,87,292,206,2613,8.95,3,8,"['dircsv', 'filepattern', 'outfile', 'returntable', 'maxrow', 'maxcol_pertable', 'maxstrlen']","[None, None, None, None, None, None, None]","['""""', ""'*.csv'"", ""'.xlsx'"", '1', '5000000', '90', ""'U80'""]",356,"["" '''Take All csv in a folder and provide Table, Column Schema, type\n"", ' str(df[col].dtype)  USE str always, otherwise BIG Issue\n', '\n', 'METHOD FOR Unicode / ASCII issue\n', ""1. Decode early:  Decode to <type 'unicode'> ASAP\n"", ""    df['PREF_NAME']=       df['PREF_NAME'].apply(to_unicode)\n"", '2. Unicode everywhere\n', ""3. Encode late :f = open('/tmp/ivan_out.txt','w')\n"", ""                f.write(ivan_uni.encode('utf-8'))\n"", "" '''\n""]","['util.os_file_listall', 'len', 'np.array', 'enumerate', 'pd.read_csv', 'str', 'util.pd_toexcel', 'df.apply', 'np.zeros', 'xrange', 'float', 'gc.collect', 'pd.DataFrame', 'util.save', 'outfile.replace', 'print']",16
utilmy/zarchive/py2to3/datanalysis.py:csv_col_get_dict_categoryfreq,csv_col_get_dict_categoryfreq,function,39,81,63,551,6.8,4,4,"['dircsv', 'filepattern', 'category_cols', 'maxline', 'fileencoding']","[None, None, None, None, None]","[None, '""*.csv""', '[]', '-1', '""utf-8""']",447,"[""  ''' Find Category Freq in large CSV Transaction Column   '''\n""]","['datetime.now', 'defaultdict', 'util.os_file_listall', 'enumerate', 'line.split']",5
utilmy/zarchive/py2to3/datanalysis.py:csv_row_reduce_line,csv_row_reduce_line,function,23,82,62,474,5.78,1,5,"['fromfile', 'tofile', 'condfilter', 'catval_tokeep', 'maxline']","[None, None, None, None, None]","[None, None, None, None, '-1']",472,"[""  ''' Reduce Data Row by filtering on some Category\n"", '    file_category=  in1+ ""offers.csv""\n', '    ncol= 8\n', '    catval_tokeep=[ {} for i in xrange(0, ncol)]\n', '    for i, line in enumerate(open(file_category)):\n', '      ll=  line.split("","")\n', '      catval_tokeep[3][  ll[1] ]  = 1  # Offer_file_col1 --> Transact_file_col_4\n', '      catval_tokeep[4][  ll[3] ] =  1  # Offer_file_col3 --> Transact_file_col_4\n', '\n', '  def condfilter(colk, catval_tokeep) :\n', '    if colk[3] in catval_tokeep[3] or colk[4] in catval_tokeep[4]: return True\n', '    else: return False\n', ""  '''\n""]","['datetime.now', 'open', 'f.next', 'outfile.write', 'enumerate', 'line.split', 'condfilter']",7
utilmy/zarchive/py2to3/datanalysis.py:csv_analysis,csv_analysis,function,0,0,0,0,0.0,0,0,[],[],[],511,"[""   '''\n"", '   https://csvkit.readthedocs.io/en/540/tutorial/1_getting_started.html\n', '\n', '   sudo pip install csvkit\n', '\n', '   :return:\n', ""   '''\n""]",[],0
utilmy/zarchive/py2to3/datanalysis.py:csv_row_reduce_line_manual,csv_row_reduce_line_manual,function,26,79,53,495,6.27,2,4,"['file_category', 'file_transact', 'file_reduced']","[None, None, None]","[None, None, None]",520,"[""  ''' Reduce Data by filtering on some Category '''\n""]","['datetime.now', 'enumerate', 'line.split', 'open', 'outfile.write']",5
utilmy/zarchive/py2to3/datanalysis.py:csv_row_mapreduce,csv_row_mapreduce,function,19,29,26,278,9.59,2,0,"['dircsv', 'outfile', 'type_mapreduce', 'chunk']","[None, None, None, None]","['""""', '""""', ""'sum'"", ' 5000000']",549,"["" '''Take All csv in a folder and provide Table, Column Schema'''\n""]","['util.os_file_listall', 'pd.DataFrame', 'enumerate', 'xrange', 'pd.read_csv']",5
utilmy/zarchive/py2to3/datanalysis.py:csv_pivotable,csv_pivotable,function,13,57,38,576,10.11,1,4,"['dircsv', 'filepattern', 'fileh5', 'leftX', 'topY', 'centerZ', 'mapreduce', 'chunksize', 'tablename']","[None, None, None, None, None, None, None, None, None]","['""""', ""'*.csv'"", ""'.h5'"", ""'col0'"", ""'col2'"", ""'coli'"", ""'sum'"", ' 500000', ""'df'""]",565,"["" ''' return df Pivot Table from series of csv file (transfer to d5 temporary)\n"", '\n', 'Edit: you can groupby/sum from the store iteratively since this ""map-reduces"" over the chunks:\n', '\n', 'reduce(lambda x, y: x.add(y, fill_value=0),\n', ""       (df.groupby().sum() for df in store.select('df', chunksize=50000)))\n"", '\n', "" '''\n""]","['util.pd_h5_fromcsv_tohdfs', 'pd.HDFStore', 'store.select', 'pd.concat']",4
utilmy/zarchive/py2to3/datanalysis.py:csv_bigcompute,csv_bigcompute,function,0,1,1,4,4.0,0,0,[],[],[],594,[],[],0
utilmy/zarchive/py2to3/datanalysis.py:db_getdata,db_getdata,function,0,1,1,4,4.0,0,0,[],[],[],601,[],[],0
utilmy/zarchive/py2to3/datanalysis.py:db_sql,db_sql,function,0,1,1,4,4.0,0,0,[],[],[],604,[],[],0
utilmy/zarchive/py2to3/datanalysis.py:db_meta_add,db_meta_add,function,26,85,61,762,8.96,1,4,"['metadb', 'dbname', 'new_table', '[]']","[None, None, None, None]","[None, None, ""(''"", None]",607,"[""   ''' Create Meta database to store infos on the tables : csv, zip, HFS, Postgres\n"", ""ALL_DB['japancoupon']= {}\n"", ""ALL_DB['japancoupon']['schema']=    df_schema\n"", ""ALL_DB['japancoupon']['df_table_uri']= df_schema_dictionnary\n"", ""ALL_DB['japancoupon']['df_table_columns']= df_schema_dict\n"", '        DBname, db_schema, db_table_uri, db_table_columns(dict_table->colum_list),\n', ""   '''\n""]","['pd_df_todict', 'df.drop_duplicates', 'xrange', 'dict0.setdefault']",4
utilmy/zarchive/py2to3/datanalysis.py:db_meta_find,db_meta_find,function,24,86,67,605,7.03,3,4,"['ALLDB', 'query', 'filter_db', 'filter_table', 'filter_column']","[None, None, None, None, None]","[None, ""''"", '[]', '[]', '[]']",644,"[""  ''' Find string in all the meta table name, column\n"", ""  db_meta_find(ALLDB, query='bottler', filter_db=['cokeon'],   filter_table=['table'], filter_column=['table'] )\n"", '  dbname: should be exact name\n', '  fitler_table: partial match is ok\n', '  fitler_column : partial name is ok\n', '  return   (dbname, meta_table_name,  meta_table_filtered_by_row_containing query)\n', ""  '''\n""]","['ALLDB.items', 'len', 'dbi.items', 'isinstance', 'util.str_match_fuzzy', 'list', 'util.find_fuzzy', 'util.pd_find', 'rs.append']",9
utilmy/zarchive/py2to3/datanalysis.py:col_study_getcategorydict_freq,col_study_getcategorydict_freq,function,17,26,25,402,15.46,1,0,['catedict'],[None],[None],675,"[""  ''' Generate Frequency of category : Id, Freq, Freqin%, CumSum%, ZScore\n"", '      given a dictionnary of category parsed previously\n', ""  '''\n""]","['catedict.items', 'util.pd_array_todataframe', 'df.sort_values', 'np.arange', 'catlist.append']",5
utilmy/zarchive/py2to3/datanalysis.py:col_feature_importance,col_feature_importance,function,0,1,1,4,4.0,0,0,"['Xcol', 'Ytarget']","[None, None]","[None, None]",690,"[""   ''' random forest for column importance '''\n""]",[],0
utilmy/zarchive/py2to3/datanalysis.py:col_study_distribution_show,col_study_distribution_show,function,22,96,71,982,10.23,3,3,"['df', 'col_include', 'col_exclude', ""pars={'binsize'""]","[None, None, None, '']","[None, 'None', 'None', ""{'binsize':20}""]",694,"["" '''  Perfom Full Study of the pandas columns'''\n""]","['np.count_nonzero', 'sorted', 'print', 'len', 'np.max', 'np.min', 'np.median', 'np.mean', 'np.std', 'plot_Y', 'plt.title', 'plt.plot', 'plt.hist', 'plt.show', 'plt.figure', 'np.percentile', 'range']",17
utilmy/zarchive/py2to3/datanalysis.py:col_study_summary,col_study_summary,function,18,57,53,604,10.6,1,3,"['Xmat', '0.0]', 'Xcolname', ""'col2']"", 'Xcolselect', '9]', 'isprint']","[None, None, None, None, None, None, None]","['[0.0', None, ""['col1'"", None, '[9', None, '0']",724,[],"['np.arange', 'len', 'print', 'np.min', 'np.max', 'np.median', 'np.mean', 'np.std', 'colanalysis.append', 'pd.DataFrame', 'np.shape']",11
utilmy/zarchive/py2to3/datanalysis.py:col_pair_plot,col_pair_plot,function,14,34,32,261,7.68,1,1,"['dfX', 'Xcolname_selectlist', 'dfY', 'Ycolname']","[None, None, None, None]","[None, 'None', 'None', 'None']",741,[],"['str', 'plt.scatter', 'plt.autoscale', 'plt.title', 'plt.show']",5
utilmy/zarchive/py2to3/datanalysis.py:col_pair_correl,col_pair_correl,function,0,1,1,4,4.0,0,0,"['Xcol', 'Ytarget']","[None, None]","[None, None]",755,[],[],0
utilmy/zarchive/py2to3/datanalysis.py:col_pair_interaction,col_pair_interaction,function,0,1,1,4,4.0,0,0,"['Xcol', 'Ytarget']","[None, None]","[None, None]",758,"[""   ''' random forest for pairwise interaction '''\n""]",[],0
utilmy/zarchive/py2to3/datanalysis.py:plot_col_pair,plot_col_pair,function,1,4,4,66,16.5,0,0,"['dfX', 'Xcolname_selectlist', 'dfY', 'Ycolname']","[None, None, None, None]","[None, 'None', 'None', 'None']",762,[],['col_pair_plot'],1
utilmy/zarchive/py2to3/datanalysis.py:tf_transform_catlabel_toint,tf_transform_catlabel_toint,function,13,18,18,219,12.17,1,0,['Xmat'],[None],[None],768,"[""   '''\n"", '     # [""paris"", ""paris"", ""tokyo"", ""amsterdam""]  --> 2 ,5,6\n', '     # np.array(le.inverse_transform([2, 2, 1]))\n', '     le = preprocessing.LabelEncoder()\n', '     le.fit([""paris"", ""paris"", ""tokyo"", ""amsterdam""])\n', 'LabelEncoder()\n', 'list(le.classes_)\n', ""['amsterdam', 'paris', 'tokyo']\n"", 'le.transform([""tokyo"", ""tokyo"", ""paris""])\n', 'array([2, 2, 1]...)\n', 'list(le.inverse_transform([2, 2, 1]))\n', ""['tokyo', 'tokyo', 'paris']\n"", ""   '''\n""]","['xrange', 'le.get_params']",2
utilmy/zarchive/py2to3/datanalysis.py:tf_transform_pca,tf_transform_pca,function,3,4,4,78,19.5,0,0,"['Xmat', 'dimpca', 'whiten']","[None, None, None]","[None, '2', 'True']",793,"[""   '''Project ndim data into dimpca sub-space  '''\n""]","['pca=PCA', 'pca.transform']",2
utilmy/zarchive/py2to3/datanalysis.py:plot_distance_heatmap,plot_distance_heatmap,function,19,30,29,363,12.1,0,0,"['Xmat_dist', 'Xcolname']","[None, None]","[None, None]",802,[],"['pd.DataFrame', 'plt.figure', 'fig.add_subplot', 'ax.imshow', 'pyplot.get_cmap', 'ax.set_xlabel', 'ax.set_ylabel', 'ax.set_title', 'plt.colorbar']",9
utilmy/zarchive/py2to3/datanalysis.py:plot_cluster_2D,plot_cluster_2D,function,10,20,20,238,11.9,1,0,"['X_2dim', 'target_class', 'target_names']","[None, None, None]","[None, None, None]",817,"[""   ''' Plot 2d of Clustering Class,\n"", '       X2d: Nbsample x 2 dim  (projection on 2D sub-space)\n', ""   '''\n""]","['target_ids=xrange', 'len', 'pl.figure', 'zip', 'pl.scatter', 'pl.legend', 'pl.show']",7
utilmy/zarchive/py2to3/datanalysis.py:plot_cluster_tsne,plot_cluster_tsne,function,23,53,46,590,11.13,0,3,"['Xmat', 'Xcluster_label', 'metric', 'perplexity', 'ncomponent', 'savefile', 'isprecompute', 'returnval']","[None, None, None, None, None, None, None, None]","[None, 'None', ""'euclidean'"", '50', '2', ""''"", 'False', 'True']",829,"["" '''Plot High dimemnsionnal State using TSNE method\n"", ""   'euclidean, 'minkowski', 'cityblock', 'seuclidean', 'sqeuclidean, 'cosine, 'correlation, 'hamming, 'jaccard, 'chebyshev,\n"", ""   'canberra, 'braycurtis, 'mahalanobis', VI=None) 'yule, 'matching, 'dice, 'kulsinski, 'rogerstanimoto, 'russellrao, 'sokalmichener, 'sokalsneath,\n"", '\n', '   Xtsne= da.plot_cluster_tsne(Xtrain_dist, Xcluster_label=None, perplexity=40, ncomponent=2, isprecompute=True)\n', '\n', '   Xtrain_dist= sci.spatial.distance.squareform(sci.spatial.distance.pdist(Xtrain_d,\n', ""               metric='cityblock', p=2, w=None, V=None, VI=None))\n"", ""   '''\n""]","['np.set_printoptions', 'model.fit_transform', 'np.arange', 'plot_XY']",4
utilmy/zarchive/py2to3/datanalysis.py:plot_cluster_pca,plot_cluster_pca,function,22,51,44,480,9.41,0,3,"['Xmat', 'Xcluster_label', 'metric', 'dimpca', 'whiten', 'isprecompute', 'savefile', 'doreturn']","[None, None, None, None, None, None, None, None]","[None, 'None', ""'euclidean'"", '2', 'True', 'False', ""''"", '1']",857,[],"['PCA', 'model.fit_transform', 'np.zeros', 'plot_XY']",4
utilmy/zarchive/py2to3/datanalysis.py:plot_cluster_hiearchy,plot_cluster_hiearchy,function,29,84,76,941,11.2,1,3,"['Xmat_dist', 'p', 'truncate_mode', 'color_threshold', 'get_leaves', 'orientation', 'labels', 'count_sort', 'distance_sort', 'show_leaf_counts', 'no_plot', 'no_labels', 'leaf_font_size', 'leaf_rotation', 'leaf_label_func', 'show_contracted', 'link_color_func', 'ax', 'above_threshold_color']","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]","[None, '30', 'None', 'None', 'True', ""'top'"", 'None', 'False', 'False', 'True', 'False', 'False', 'None', 'None', 'None', 'False', 'None', 'None', ""'b'""]",874,[],"['dendrogram', 'plt.title', 'plt.xlabel', 'plt.ylabel', 'zip', 'sum', 'plt.plot', 'plt.annotate', 'plt.axhline']",9
utilmy/zarchive/py2to3/datanalysis.py:plot_distribution_density,plot_distribution_density,function,28,58,52,631,10.88,0,0,"['Xsample', 'kernel', 'N', 'bandwith']","[None, None, None, None]","[None, ""'gaussian'"", '10', '1 / 10.0']",902,[],"['plt.subplots', 'len', 'np.min', 'np.max', 'np.linspace', 'np.ones_like', 'np.ones', 'ax.hist', 'kde.score_samples', 'np.log', 'ax.plot', 'np.exp', 'ax.set_xlim', 'plt.show']",14
utilmy/zarchive/py2to3/datanalysis.py:plot_Y,plot_Y,function,4,7,7,88,12.57,0,0,"['Yval', 'typeplot', 'tsize', 'labels', 'title', 'xlabel', 'ylabel', 'zcolor_label', 'figsize', '6']","[None, None, None, None, None, None, None, None, None, None]","[None, ""'.b'"", 'None', 'None', ""''"", ""''"", ""''"", ""''"", '(8', None]",944,[],"['plt.figure', 'plt.title', 'plt.plot', 'plt.show']",4
utilmy/zarchive/py2to3/datanalysis.py:plot_XY,plot_XY,function,72,197,147,1805,9.16,0,7,"['xx', 'yy', 'zcolor', 'tsize', 'labels', 'title', 'xlabel', 'ylabel', 'zcolor_label', 'figsize', '6']","[None, None, None, None, None, None, None, None, None, None, None]","[None, None, 'None', 'None', 'None', ""''"", ""''"", ""''"", ""''"", '(8', None]",950,"[""  '''\n"", '      labels= numpy array, ---> Generate HTML File with the labels interactives\n', '      Color: Plasma\n', ""  '''\n""]","['isinstance', 'np.array', 'np.abs', 'plt.get_cmap', 'np.min', 'plt.subplots', 'fig.set_size_inches', 'fig.set_dpi', 'fig.tight_layout', 'ax1.scatter', 'ax1.set_xlabel', 'ax1.set_ylabel', 'ax1.set_title', 'ax1.grid', 'np.max', 'scatter.set_clim', 'fig.colorbar', 'cb.set_label', 'list', 'mpld3.save_html', 'plt.show', 'util.os_folder_create', 'plt.savefig', 'plot_XY_plotly', 'go.Scatter', 'py.iplot', 'py.plot', 'plot_XY_seaborn', 'sns.set_context', 'sns.set_color_codes', 'sns.color_palette', 'np.unique', 'plt.scatter', 'plt.gca', 'plt.title']",35
utilmy/zarchive/py2to3/datanalysis.py:plot_XY_plotly,plot_XY_plotly,function,15,31,26,261,8.42,0,1,"['xx', 'yy', 'towhere']","[None, None, None]","[None, None, ""'url'""]",1016,"[""  ''' Create Interactive Plotly   '''\n""]","['go.Scatter', 'py.iplot', 'py.plot']",3
utilmy/zarchive/py2to3/datanalysis.py:plot_XY_seaborn,plot_XY_seaborn,function,14,44,42,400,9.09,0,1,"['X', 'Y', 'Zcolor']","[None, None, None]","[None, None, 'None']",1038,[],"['sns.set_context', 'sns.set_color_codes', 'sns.color_palette', 'np.unique', 'plt.scatter', 'plt.gca', 'plt.title']",7
utilmy/zarchive/py2to3/datanalysis.py:optim_is_pareto_efficient,optim_is_pareto_efficient,function,15,35,31,304,8.69,1,2,"['Xmat_cost', 'epsilon', 'ret_boolean']","[None, None, None]","[None, ' 0.01', '1']",1080,"['    """""" Calculate Pareto Frontier of Multi-criteria Optimization program\n', '    c1, c2  has to be minimized : -Sharpe, -Perf, +Drawdown\n', '    :param Xmat_cost: An (n_points, k_costs) array\n', '    :return: A (n_points, ) boolean array, indicating whether each point is Pareto efficient\n', '    """"""\n']","['np.ones', 'enumerate', 'np.any']",3
utilmy/zarchive/py2to3/datanalysis.py:sk_model_auto_tpot,sk_model_auto_tpot,function,21,41,36,560,13.66,0,1,"['Xmat', 'y', 'outfolder', 'model_type', 'train_size', 'generation', 'population_size', 'verbosity']","[None, None, None, None, None, None, None, None]","[None, None, ""'aaserialize/'"", ""'regressor/classifier'"", '0.5', '1', '5', '2']",1098,"[""  ''' Automatic training of Xmat--->Y, Generate SKlearn code in outfile\n"", '      Very Slow Process, use lower number of Sample\n', '  :param Xmat:\n', '  :param y:\n', '  :param outfolder:\n', '  :param model_type:\n', '  :param train_size:\n', '  :param generation: \n', '  :param population_size:\n', '  :param verbosity:\n', '  :return:\n', ""  '''\n""]","['train_test_split', 'TPOTRegressor', 'TPOTClassifier', 'tpot.fit', 'print', 'str', 'tpot.export']",7
utilmy/zarchive/py2to3/datanalysis.py:sk_params_search_best,sk_params_search_best,function,30,61,51,826,13.54,0,3,"['Xmat', 'Ytarget', 'model1', ""param_grid={'alpha'"", '1', '5) }', 'method', ""param_search= {'scoretype'"", ""'cv'"", ""'population_size'"", ""'generations_number'""]","[None, None, None, '', None, None, None, '', '5', '5', '3 }']","[None, None, None, ""{'alpha':  np.linspace(0"", None, None, ""'gridsearch'"", "" {'scoretype':'r2'"", None, None, None]",1126,"[""  '''\n"", '   genetic: population_size=5, ngene_mutation_prob=0.10,,gene_crossover_prob=0.5, tournament_size=3,  generations_number=3\n', '\n', '  :param Xmat:\n', '  :param Ytarget:\n', '  :param model1:\n', '  :param param_grid:\n', '  :param method:\n', '  :param param_search:\n', '  :return:\n', ""  '''\n""]","['make_scorer', 'GridSearchCV', 'grid.fit', 'EvolutionaryAlgorithmSearchCV', 'cv=StratifiedKFold', 'cv.fit']",6
utilmy/zarchive/py2to3/datanalysis.py:sk_distribution_kernel_bestbandwidth,sk_distribution_kernel_bestbandwidth,function,8,17,17,176,10.35,0,0,['kde'],[None],[None],1193,"["" '''Find best Bandwidht for a  given kernel\n"", '  :param kde:\n', '  :return:\n', "" '''\n""]","['GridSearchCV', 'np.linspace', 'grid.fit']",3
utilmy/zarchive/py2to3/datanalysis.py:sk_distribution_kernel_sample,sk_distribution_kernel_sample,function,15,31,29,212,6.84,1,0,"['kde', 'n']","[None, None]","['None', '1']",1204,"["" ''' \n"", '  kde = sm.nonparametric.KDEUnivariate(np.array(Y[Y_cluster==0],dtype=np.float64))\n', '  kde = sm.nonparametric.KDEMultivariate()  # ... you already did this\n', "" '''\n""]","['np.zeros', 'func', 'kde.cdf', 'xrange', 'brentq']",5
utilmy/zarchive/py2to3/datanalysis.py:sk_correl_rank,sk_correl_rank,function,16,38,31,291,7.66,2,0,"['correl', '0]', '[0', '1]]']","[None, None, None, None]","['[[1', None, None, None]",1222,"[' """""" Correl Ranking:  Col i, Col j, Correl_i_j, Abs_Correl_i_j    """"""\n']","['np.shape', 'np.zeros', 'xrange', 'abs', 'util.sortcol']",5
utilmy/zarchive/py2to3/datanalysis.py:sk_error_r2,sk_error_r2,function,8,19,16,175,9.21,0,1,"['Ypred', 'y_true', 'sample_weight', 'multioutput']","[None, None, None, None]","[None, None, 'None', 'None']",1237,[],"['r2_score', 'np.sign']",2
utilmy/zarchive/py2to3/datanalysis.py:sk_error_rmse,sk_error_rmse,function,6,10,10,100,10.0,0,0,"['Ypred', 'Ytrue']","[None, None]","[None, None]",1244,[],"['np.sqrt', 'len', 'np.std']",3
utilmy/zarchive/py2to3/datanalysis.py:sk_cluster_distance_pair,sk_cluster_distance_pair,function,5,16,14,195,12.19,0,2,"['Xmat', 'metric']","[None, None]","[None, ""'jaccard'""]",1248,"[""   '''\n"", ""    'euclidean, 'minkowski', 'cityblock', 'seuclidean', 'sqeuclidean, 'cosine, 'correlation, 'hamming, 'jaccard, 'chebyshev, 'canberra, 'braycurtis, 'mahalanobis', VI=None) 'yule, 'matching, 'dice, 'kulsinski, 'rogerstanimoto, 'russellrao, 'sokalmichener, 'sokalsneath,\n"", '\n', ""    'braycurtis': hdbscan.dist_metrics.BrayCurtisDistance,\n"", "" 'canberra': hdbscan.dist_metrics.CanberraDistance,\n"", "" 'chebyshev': hdbscan.dist_metrics.ChebyshevDistance,\n"", "" 'cityblock': hdbscan.dist_metrics.ManhattanDistance,\n"", "" 'dice': hdbscan.dist_metrics.DiceDistance,\n"", "" 'euclidean': hdbscan.dist_metrics.EuclideanDistance,\n"", "" 'hamming': hdbscan.dist_metrics.HammingDistance,\n"", "" 'haversine': hdbscan.dist_metrics.HaversineDistance,\n"", "" 'infinity': hdbscan.dist_metrics.ChebyshevDistance,\n"", "" 'jaccard': hdbscan.dist_metrics.JaccardDistance,\n"", "" 'kulsinski': hdbscan.dist_metrics.KulsinskiDistance,\n"", "" 'l1': hdbscan.dist_metrics.ManhattanDistance,\n"", "" 'l2': hdbscan.dist_metrics.EuclideanDistance,\n"", "" 'mahalanobis': hdbscan.dist_metrics.MahalanobisDistance,\n"", "" 'manhattan': hdbscan.dist_metrics.ManhattanDistance,\n"", "" 'matching': hdbscan.dist_metrics.MatchingDistance,\n"", "" 'minkowski': hdbscan.dist_metrics.MinkowskiDistance,\n"", "" 'p': hdbscan.dist_metrics.MinkowskiDistance,\n"", "" 'pyfunc': hdbscan.dist_metrics.PyFuncDistance,\n"", "" 'rogerstanimoto': hdbscan.dist_metrics.RogersTanimotoDistance,\n"", "" 'russellrao': hdbscan.dist_metrics.RussellRaoDistance,\n"", "" 'seuclidean': hdbscan.dist_metrics.SEuclideanDistance,\n"", "" 'sokalmichener': hdbscan.dist_metrics.SokalMichenerDistance,\n"", "" 'sokalsneath': hdbscan.dist_metrics.SokalSneathDistance,\n"", "" 'wminkowski': hdbscan.dist_metrics.WMinkowskiDistance}\n"", '   #Visualize discretization scheme\n', '\n', '   Xtrain_dist= sci.spatial.distance.squareform(sci.spatial.distance.pdist(Xtrain_d,\n', ""             metric='cityblock', p=2, w=None, V=None, VI=None))\n"", '\n', ""   Xtsne= da.plot_cluster_tsne(Xtrain_dist, metric='', perplexity=40, ncomponent=2, isprecompute=True)\n"", '\n', ""   '''\n""]",['fast.distance_jaccard_X'],1
utilmy/zarchive/py2to3/datanalysis.py:sk_cluster,sk_cluster,function,52,174,123,1637,9.41,2,11,"['Xmat', 'metric']","[None, None]","[None, ""'jaccard'""]",1290,[],"['fast.distance_jaccard_X', 'sk_cluster', 'hdbscan.HDBSCAN', 'print', 'len', 'np.std', 'np.mean', 'Xmat.reshape', 'k_means', 'KMeans', 'kmeans.fit', 'range', 'plt.plot', 'plt.show', 'sk_cluster_algo_custom', 'algorithm']",16
utilmy/zarchive/py2to3/datanalysis.py:sk_cluster_algo_custom,sk_cluster_algo_custom,function,9,17,15,172,10.12,0,1,"['Xmat', 'algorithm', 'args', 'kwds', 'returnval']","[None, None, None, None, None]","[None, None, None, None, '1']",1353,"[""    ''' Plot the cLuster using specific Algo\n"", '    distance_matrix = pairwise_distances(blobs)\n', ""    clusterer = hdbscan.HDBSCAN(metric='precomputed')\n"", '    clusterer.fit(distance_matrix)\n', '    clusterer.labels_\n', '\n', ""    {'braycurtis': hdbscan.dist_metrics.BrayCurtisDistance,\n"", "" 'canberra': hdbscan.dist_metrics.CanberraDistance,\n"", "" 'chebyshev': hdbscan.dist_metrics.ChebyshevDistance,\n"", "" 'cityblock': hdbscan.dist_metrics.ManhattanDistance,\n"", "" 'dice': hdbscan.dist_metrics.DiceDistance,\n"", "" 'euclidean': hdbscan.dist_metrics.EuclideanDistance,\n"", "" 'hamming': hdbscan.dist_metrics.HammingDistance,\n"", "" 'haversine': hdbscan.dist_metrics.HaversineDistance,\n"", "" 'infinity': hdbscan.dist_metrics.ChebyshevDistance,\n"", "" 'jaccard': hdbscan.dist_metrics.JaccardDistance,\n"", "" 'kulsinski': hdbscan.dist_metrics.KulsinskiDistance,\n"", "" 'l1': hdbscan.dist_metrics.ManhattanDistance,\n"", "" 'l2': hdbscan.dist_metrics.EuclideanDistance,\n"", "" 'mahalanobis': hdbscan.dist_metrics.MahalanobisDistance,\n"", "" 'manhattan': hdbscan.dist_metrics.ManhattanDistance,\n"", "" 'matching': hdbscan.dist_metrics.MatchingDistance,\n"", "" 'minkowski': hdbscan.dist_metrics.MinkowskiDistance,\n"", "" 'p': hdbscan.dist_metrics.MinkowskiDistance,\n"", "" 'pyfunc': hdbscan.dist_metrics.PyFuncDistance,\n"", "" 'rogerstanimoto': hdbscan.dist_metrics.RogersTanimotoDistance,\n"", "" 'russellrao': hdbscan.dist_metrics.RussellRaoDistance,\n"", "" 'seuclidean': hdbscan.dist_metrics.SEuclideanDistance,\n"", "" 'sokalmichener': hdbscan.dist_metrics.SokalMichenerDistance,\n"", "" 'sokalsneath': hdbscan.dist_metrics.SokalSneathDistance,\n"", "" 'wminkowski': hdbscan.dist_metrics.WMinkowskiDistance}\n"", '\n', ""    '''\n""]","['algorithm', 'print', 'len']",3
utilmy/zarchive/py2to3/datanalysis.py:sk_optim_de,sk_optim_de,function,37,127,96,1179,9.28,1,4,"['obj_fun', 'bounds', 'maxiter', 'name1', 'solver1', 'isreset', 'popsize']","[None, None, None, None, None, None, None]","[None, None, '1', ""''"", 'None', '1', '15']",1426,"[""    ''' Optimization and Save Data into file'''\n""]","['print', 'load_obj', 'int', 'copy.deepcopy', 'xrange', 'next', 'util.save_obj', 'util.date_now', 'util.np_int_tostr', 'np.mod', 'np.abs']",11
utilmy/zarchive/py2to3/datanalysis.py:sk_feature_importance,sk_feature_importance,function,9,20,20,228,11.4,1,1,"['clfrf', 'feature_name']","[None, None]","[None, None]",1529,[],"['np.argsort', 'range', 'len', 'str']",4
utilmy/zarchive/py2to3/datanalysis.py:sk_showconfusion,sk_showconfusion,function,11,22,21,244,11.09,0,1,"['clfrf', 'X_train', 'Y_train', 'isprint']","[None, None, None, None]","[None, None, None, 'True']",1537,[],"['clfrf.predict', 'cm.astype', 'cm.sum', 'print']",4
